;combined_fips;W;GEO.id2;GEO.display-label;HC01_EST_VC15
801;18015;-0.509002206993;18015;Carroll County, Indiana;63625
802;18017;-0.4201627166610001;18017;Cass County, Indiana;56158
803;18019;-0.21957185347499997;18019;Clark County, Indiana;63576
804;18021;-0.552624567014;18021;Clay County, Indiana;55756
805;18023;-0.48007733692000004;18023;Clinton County, Indiana;60059
806;18025;-0.368111522545;18025;Crawford County, Indiana;45025
807;18027;-0.6282600596119999;18027;Daviess County, Indiana;58530
808;18029;-0.553199498118;18029;Dearborn County, Indiana;72997
809;18031;-0.5738621000449999;18031;Decatur County, Indiana;59270
810;18033;-0.482457183635;18033;DeKalb County, Indiana;61061
811;18035;-0.13684869907599995;18035;Delaware County, Indiana;52753
812;18037;-0.400461916956;18037;Dubois County, Indiana;66090
813;18039;-0.3243438108820001;18039;Elkhart County, Indiana;60012
814;18041;-0.481322140609;18041;Fayette County, Indiana;49833
815;18043;-0.20115513767600002;18043;Floyd County, Indiana;70535
816;18045;-0.5599411292480001;18045;Fountain County, Indiana;59882
817;18047;-0.609463148316;18047;Franklin County, Indiana;62440
818;18049;-0.483639837593;18049;Fulton County, Indiana;56637
819;18051;-0.475633402275;18051;Gibson County, Indiana;62329
820;18053;-0.395419786838;18053;Grant County, Indiana;51033
821;18055;-0.533749909176;18055;Greene County, Indiana;56116
822;18057;-0.195827637831;18057;Hamilton County, Indiana;112303
823;18059;-0.448247147972;18059;Hancock County, Indiana;76069
824;18061;-0.44349093264299994;18061;Harrison County, Indiana;62415
825;18063;-0.341903850753;18063;Hendricks County, Indiana;82970
826;18065;-0.43691158157;18065;Henry County, Indiana;54900
827;18067;-0.33901071992199994;18067;Howard County, Indiana;57668
828;18069;-0.509765869538;18069;Huntington County, Indiana;56494
829;18071;-0.5141455623999999;18071;Jackson County, Indiana;56815
830;18073;-0.45405445953000007;18073;Jasper County, Indiana;65639
831;18075;-0.478271791007;18075;Jay County, Indiana;50151
832;18077;-0.312978233415;18077;Jefferson County, Indiana;55715
833;18079;-0.5270355375620001;18079;Jennings County, Indiana;55169
834;18081;-0.42485920065300004;18081;Johnson County, Indiana;77209
835;18083;-0.47180778918800004;18083;Knox County, Indiana;54490
836;18085;-0.5515404143289999;18085;Kosciusko County, Indiana;67723
837;18087;-0.517692629816;18087;LaGrange County, Indiana;64416
838;18089;0.20640009588199992;18089;Lake County, Indiana;64295
839;18091;-0.06407521002799998;18091;LaPorte County, Indiana;61219
840;18093;-0.5149926609350001;18093;Lawrence County, Indiana;56625
841;18095;-0.256820723071;18095;Madison County, Indiana;54942
842;18097;0.228343534495;18097;Marion County, Indiana;59189
843;18099;-0.415815193248;18099;Marshall County, Indiana;60698
844;18101;-0.5853962970669999;18101;Martin County, Indiana;54615
845;18103;-0.5363839285709999;18103;Miami County, Indiana;56544
846;18105;0.23698870242799996;18105;Monroe County, Indiana;61024
847;18107;-0.509171578041;18107;Montgomery County, Indiana;58142
848;18109;-0.565554842848;18109;Morgan County, Indiana;69237
849;18111;-0.46123294767700007;18111;Newton County, Indiana;58288
850;18113;-0.491059798698;18113;Noble County, Indiana;60892
851;18115;-0.49091532396299997;18115;Ohio County, Indiana;57205
852;18117;-0.4581756014169999;18117;Orange County, Indiana;49103
853;18119;-0.4935446009390001;18119;Owen County, Indiana;53843
854;18121;-0.520377128954;18121;Parke County, Indiana;55417
855;18123;-0.18616822429900004;18123;Perry County, Indiana;55290
856;18125;-0.518822151581;18125;Pike County, Indiana;57259
857;18127;-0.06782408617800001;18127;Porter County, Indiana;77992
858;18129;-0.391870179949;18129;Posey County, Indiana;74137
859;18131;-0.46477837042400005;18131;Pulaski County, Indiana;55756
860;18133;-0.495980926431;18133;Putnam County, Indiana;66332
861;18135;-0.48479342004600007;18135;Randolph County, Indiana;55472
862;18137;-0.573494917904;18137;Ripley County, Indiana;61141
863;18139;-0.5221790962020001;18139;Rush County, Indiana;56216
864;18143;-0.3788079470200001;18143;Scott County, Indiana;54136
865;18145;-0.47231669919100006;18145;Shelby County, Indiana;61949
866;18147;-0.372627773873;18147;Spencer County, Indiana;63698
867;18141;0.0020831049229999565;18141;St. Joseph County, Indiana;61989
868;18149;-0.42033383915100003;18149;Starke County, Indiana;53112
869;18151;-0.43950447350300004;18151;Steuben County, Indiana;61255
870;18153;-0.4702652179;18153;Sullivan County, Indiana;53256
871;18155;-0.44737565265199997;18155;Switzerland County, Indiana;49118
872;18157;-0.05659280315299997;18157;Tippecanoe County, Indiana;61100
873;18159;-0.532889480692;18159;Tipton County, Indiana;62821
874;18161;-0.5264759586119999;18161;Union County, Indiana;51750
875;18163;-0.16851730894900002;18163;Vanderburgh County, Indiana;59115
876;18165;-0.351511644727;18165;Vermillion County, Indiana;51679
877;18167;-0.15168439940399997;18167;Vigo County, Indiana;55099
878;18169;-0.5069698099140001;18169;Wabash County, Indiana;55555
879;18171;-0.5248787956109999;18171;Warren County, Indiana;69264
880;18173;-0.339322503293;18173;Warrick County, Indiana;79791
881;18175;-0.49148504367800006;18175;Washington County, Indiana;52238
882;18177;-0.30130987292300004;18177;Wayne County, Indiana;53687
883;18179;-0.564962279966;18179;Wells County, Indiana;60624
884;18181;-0.429206220965;18181;White County, Indiana;62819
885;18183;-0.513550048278;18183;Whitley County, Indiana;66014
886;20001;-0.4096725630409999;20001;Allen County, Kansas;49265
887;20003;-0.525175465365;20003;Anderson County, Kansas;50761
888;20005;-0.317691224777;20005;Atchison County, Kansas;55246
889;20007;-0.6976007243089999;20007;Barber County, Kansas;65805
890;20009;-0.589115781126;20009;Barton County, Kansas;58223
891;20011;-0.5082798242650001;20011;Bourbon County, Kansas;51199
892;20013;-0.507828282829;20013;Brown County, Kansas;53299
893;20015;-0.45440094636100015;20015;Butler County, Kansas;74192
894;20017;-0.48509687034199994;20017;Chase County, Kansas;53550
895;20019;-0.713279132791;20019;Chautauqua County, Kansas;53120
896;20021;-0.483901740997;20021;Cherokee County, Kansas;50886
897;20023;-0.698367636622;20023;Cheyenne County, Kansas;54941
898;20025;-0.707019328586;20025;Clark County, Kansas;56756
899;20027;-0.581164475449;20027;Clay County, Kansas;67013
900;20029;-0.5512920908380001;20029;Cloud County, Kansas;49746
901;20031;-0.5731953558809999;20031;Coffey County, Kansas;69310
902;20033;-0.7036172695449999;20033;Comanche County, Kansas;55472
903;20035;-0.37630432996499996;20035;Cowley County, Kansas;56991
904;20037;-0.231185781727;20037;Crawford County, Kansas;50201
905;20039;-0.7136986301370001;20039;Decatur County, Kansas;59421
906;20041;-0.539835164836;20041;Dickinson County, Kansas;59878
907;20043;-0.5992275698159999;20043;Doniphan County, Kansas;59866
908;20045;0.32719620161299995;20045;Douglas County, Kansas;69129
909;20047;-0.630733944954;20047;Edwards County, Kansas;61363
910;20049;-0.705321683876;20049;Elk County, Kansas;45632
911;20051;-0.483876500857;20051;Ellis County, Kansas;62029
912;20053;-0.5399847677070001;20053;Ellsworth County, Kansas;59335
913;20055;-0.323604973795;20055;Finney County, Kansas;64659
914;20057;-0.398922558923;20057;Ford County, Kansas;61451
915;20059;-0.3936948770870001;20059;Franklin County, Kansas;63209
916;20061;-0.217000981905;20061;Geary County, Kansas;57586
917;20063;-0.7364457831320002;20063;Gove County, Kansas;58914
918;20065;-0.6545454545449999;20065;Graham County, Kansas;58796
919;20067;-0.574643011683;20067;Grant County, Kansas;73238
920;20069;-0.693187468921;20069;Gray County, Kansas;71799
921;20071;-0.688575899844;20071;Greeley County, Kansas;63503
922;20073;-0.5912486659560001;20073;Greenwood County, Kansas;52607
923;20075;-0.680047225502;20075;Hamilton County, Kansas;57210
924;20077;-0.6215678471939999;20077;Harper County, Kansas;58415
925;20079;-0.24050894085199997;20079;Harvey County, Kansas;61691
926;20081;-0.6023076923069999;20081;Haskell County, Kansas;70265
927;20083;-0.716699801193;20083;Hodgeman County, Kansas;73669
928;20085;-0.41889296315700003;20085;Jackson County, Kansas;63210
929;20087;-0.32253711201100005;20087;Jefferson County, Kansas;65317
930;20089;-0.690492245449;20089;Jewell County, Kansas;49202
931;20091;-0.02710605426900009;20091;Johnson County, Kansas;102246
932;20093;-0.6218867924520001;20093;Kearny County, Kansas;67081
933;20095;-0.583053946967;20095;Kingman County, Kansas;62177
934;20097;-0.727272727273;20097;Kiowa County, Kansas;56777
935;20099;-0.37858315443900004;20099;Labette County, Kansas;51659
936;20101;-0.697954271962;20101;Lane County, Kansas;65181
937;20103;-0.24676506267699994;20103;Leavenworth County, Kansas;75052
938;20105;-0.658839779005;20105;Lincoln County, Kansas;57724
939;20107;-0.6207057723770001;20107;Linn County, Kansas;60744
940;20109;-0.7232937685459999;20109;Logan County, Kansas;64363
941;20111;-0.16160068114099996;20111;Lyon County, Kansas;51927
942;20115;-0.503385178408;20115;Marion County, Kansas;57945
943;20117;-0.4783748361729999;20117;Marshall County, Kansas;60830
944;20113;-0.41983444506900003;20113;McPherson County, Kansas;69689
945;20119;-0.706865671642;20119;Meade County, Kansas;60051
946;20121;-0.40035345296299996;20121;Miami County, Kansas;75236
947;20123;-0.618626062323;20123;Mitchell County, Kansas;63422
948;20125;-0.508388539963;20125;Montgomery County, Kansas;50834
949;20127;-0.468847352025;20127;Morris County, Kansas;55681
950;20129;-0.7112068965520001;20129;Morton County, Kansas;55040
951;20131;-0.667064676617;20131;Nemaha County, Kansas;62353
952;20133;-0.46756624939;20133;Neosho County, Kansas;54417
953;20135;-0.7358885017419999;20135;Ness County, Kansas;66223
954;20137;-0.699086757991;20137;Norton County, Kansas;58810
955;20139;-0.432695097186;20139;Osage County, Kansas;59084
956;20141;-0.687963491158;20141;Osborne County, Kansas;56899
957;20143;-0.640963014654;20143;Ottawa County, Kansas;63301
958;20145;-0.501537279016;20145;Pawnee County, Kansas;59799
959;20147;-0.7292225201070001;20147;Phillips County, Kansas;57007
960;20149;-0.507771020368;20149;Pottawatomie County, Kansas;70728
961;20151;-0.539936941671;20151;Pratt County, Kansas;66367
962;20153;-0.724447513812;20153;Rawlins County, Kansas;57563
963;20155;-0.35951893551700004;20155;Reno County, Kansas;58235
964;20157;-0.653381642512;20157;Republic County, Kansas;52070
965;20159;-0.556209700028;20159;Rice County, Kansas;60680
966;20161;-0.045177045177;20161;Riley County, Kansas;62147
967;20163;-0.725820016821;20163;Rooks County, Kansas;55366
968;20165;-0.644504748983;20165;Rush County, Kansas;52707
969;20167;-0.6639135959340001;20167;Russell County, Kansas;55635
970;20169;-0.34344053569699995;20169;Saline County, Kansas;62084
971;20171;-0.741083835109;20171;Scott County, Kansas;68099
972;20173;-0.19144121714999995;20173;Sedgwick County, Kansas;66238
973;20175;-0.323423993253;20175;Seward County, Kansas;60883
974;20177;-0.028228872474000022;20177;Shawnee County, Kansas;65618
975;20179;-0.7782672540380999;20179;Sheridan County, Kansas;64214
976;20181;-0.6712652739459999;20181;Sherman County, Kansas;46883
977;20183;-0.665342601788;20183;Smith County, Kansas;60173
978;20185;-0.627388535032;20185;Stafford County, Kansas;60484
979;20187;-0.603773584906;20187;Stanton County, Kansas;58377
980;20189;-0.728008634647;20189;Stevens County, Kansas;68329
981;20191;-0.5061091215500001;20191;Sumner County, Kansas;61207
982;20193;-0.679012345679;20193;Thomas County, Kansas;64708
983;20195;-0.6977381768340001;20195;Trego County, Kansas;64185
984;20197;-0.474550898203;20197;Wabaunsee County, Kansas;60473
985;20199;-0.8549422336326;20199;Wallace County, Kansas;70594
986;20201;-0.65670526709;20201;Washington County, Kansas;54267
987;20203;-0.670235546039;20203;Wichita County, Kansas;63407
988;20205;-0.6309592188400001;20205;Wilson County, Kansas;53836
989;20207;-0.5584507042260001;20207;Woodson County, Kansas;45914
990;20209;0.29127604441000005;20209;Wyandotte County, Kansas;49574
991;21001;-0.645843461351;21001;Adair County, Kentucky;45573
992;21003;-0.6329004329;21003;Allen County, Kentucky;52779
993;21005;-0.49132644121299995;21005;Anderson County, Kentucky;61426
994;21007;-0.572370026849;21007;Ballard County, Kentucky;58182
995;21009;-0.49845720781699987;21009;Barren County, Kentucky;49555
996;21011;-0.376010487219;21011;Bath County, Kentucky;48853
997;21013;-0.6221947704340001;21013;Bell County, Kentucky;32781
998;21015;-0.41800173761900006;21015;Boone County, Kentucky;81500
999;21017;-0.3160050051189999;21017;Bourbon County, Kentucky;58199
1000;21019;-0.370297901482;21019;Boyd County, Kentucky;63743
1001;21021;-0.29076423267299994;21021;Boyle County, Kentucky;56462
1002;21023;-0.569562748439;21023;Bracken County, Kentucky;51316
1003;21025;-0.428421787709;21025;Breathitt County, Kentucky;38128
1004;21027;-0.516143753565;21027;Breckinridge County, Kentucky;51480
1005;21029;-0.498251748252;21029;Bullitt County, Kentucky;64311
1006;21031;-0.624394618834;21031;Butler County, Kentucky;43381
1007;21033;-0.543703951775;21033;Caldwell County, Kentucky;50042
1008;21035;-0.350271213916;21035;Calloway County, Kentucky;50310
1009;21037;-0.24468460832099992;21037;Campbell County, Kentucky;70780
1010;21039;-0.6394767218159999;21039;Carlisle County, Kentucky;51628
1011;21041;-0.38483510776399993;21041;Carroll County, Kentucky;52573
1012;21043;-0.5172883997269999;21043;Carter County, Kentucky;47504
1013;21045;-0.732370301336;21045;Casey County, Kentucky;43192
1014;21047;-0.31356201005900003;21047;Christian County, Kentucky;51094
1015;21049;-0.37077749644900004;21049;Clark County, Kentucky;63223
1016;21051;-0.7555456965390001;21051;Clay County, Kentucky;34745
1017;21053;-0.732375392905;21053;Clinton County, Kentucky;41050
1018;21055;-0.6622893954409999;21055;Crittenden County, Kentucky;51442
1019;21057;-0.66742894479;21057;Cumberland County, Kentucky;41349
1020;21059;-0.3222591362120001;21059;Daviess County, Kentucky;59825
1021;21061;-0.6024050391289999;21061;Edmonson County, Kentucky;51718
1022;21063;-0.44257112750300004;21063;Elliott County, Kentucky;39390
1023;21065;-0.564824846515;21065;Estill County, Kentucky;40072
1024;21067;0.09467203479499997;21067;Fayette County, Kentucky;71834
1025;21069;-0.53984;21069;Fleming County, Kentucky;53780
1026;21071;-0.48290055081500005;21071;Floyd County, Kentucky;44358
1027;21073;-0.04622483221500001;21073;Franklin County, Kentucky;61784
1028;21075;-0.32549349013000006;21075;Fulton County, Kentucky;42169
1029;21077;-0.508098380324;21077;Gallatin County, Kentucky;57639
1030;21079;-0.5846578221460002;21079;Garrard County, Kentucky;56964
1031;21081;-0.560988378181;21081;Grant County, Kentucky;55470
1032;21083;-0.5646484139430001;21083;Graves County, Kentucky;52088
1033;21085;-0.5925785687239999;21085;Grayson County, Kentucky;49746
1034;21087;-0.664040517727;21087;Green County, Kentucky;46972
1035;21089;-0.454964648017;21089;Greenup County, Kentucky;59689
1036;21091;-0.35973904939400003;21091;Hancock County, Kentucky;58391
1037;21093;-0.302136246608;21093;Hardin County, Kentucky;63293
1038;21095;-0.7219843633659999;21095;Harlan County, Kentucky;38365
1039;21097;-0.43786982248499995;21097;Harrison County, Kentucky;50510
1040;21099;-0.49442225588699995;21099;Hart County, Kentucky;47635
1041;21101;-0.27686370099600005;21101;Henderson County, Kentucky;54572
1042;21103;-0.43629235508200004;21103;Henry County, Kentucky;55608
1043;21105;-0.5600370885489999;21105;Hickman County, Kentucky;44888
1044;21107;-0.539581795818;21107;Hopkins County, Kentucky;54317
1045;21109;-0.8017100236489;21109;Jackson County, Kentucky;39956
1046;21111;0.13341534902999996;21111;Jefferson County, Kentucky;68917
1047;21113;-0.40056671818700007;21113;Jessamine County, Kentucky;70610
1048;21115;-0.710564853557;21115;Johnson County, Kentucky;46867
1049;21117;-0.260691189764;21117;Kenton County, Kentucky;70236
1050;21119;-0.540653231411;21119;Knott County, Kentucky;44522
1051;21121;-0.676943588035;21121;Knox County, Kentucky;37892
1052;21123;-0.5537034124860001;21123;Larue County, Kentucky;51808
1053;21125;-0.691306275442;21125;Laurel County, Kentucky;47558
1054;21127;-0.624648003975;21127;Lawrence County, Kentucky;47784
1055;21129;-0.641006383778;21129;Lee County, Kentucky;33515
1056;21131;-0.8056607978602001;21131;Leslie County, Kentucky;38612
1057;21133;-0.629832438944;21133;Letcher County, Kentucky;41430
1058;21135;-0.6759871528429999;21135;Lewis County, Kentucky;41755
1059;21137;-0.572789115647;21137;Lincoln County, Kentucky;46848
1060;21139;-0.577983627747;21139;Livingston County, Kentucky;55685
1061;21141;-0.46099486049900007;21141;Logan County, Kentucky;46969
1062;21143;-0.440515281637;21143;Lyon County, Kentucky;59889
1063;21151;-0.311860228308;21151;Madison County, Kentucky;56542
1064;21153;-0.5186778799139999;21153;Magoffin County, Kentucky;39483
1065;21155;-0.3013073507649999;21155;Marion County, Kentucky;50033
1066;21157;-0.518647319822;21157;Marshall County, Kentucky;56956
1067;21159;-0.7947355099976001;21159;Martin County, Kentucky;37649
1068;21161;-0.412368275097;21161;Mason County, Kentucky;60229
1069;21145;-0.37207518220200003;21145;McCracken County, Kentucky;65923
1070;21147;-0.7532917532919999;21147;McCreary County, Kentucky;29120
1071;21149;-0.524205914567;21149;McLean County, Kentucky;52565
1072;21163;-0.46093430418000003;21163;Meade County, Kentucky;62364
1073;21165;-0.4713925872609999;21165;Menifee County, Kentucky;41120
1074;21167;-0.505246242556;21167;Mercer County, Kentucky;54503
1075;21169;-0.544844020797;21169;Metcalfe County, Kentucky;43366
1076;21171;-0.7367261069930001;21171;Monroe County, Kentucky;42684
1077;21173;-0.410772055609;21173;Montgomery County, Kentucky;52272
1078;21175;-0.5501468736879999;21175;Morgan County, Kentucky;43026
1079;21177;-0.469185957381;21177;Muhlenberg County, Kentucky;49900
1080;21179;-0.33697798757299996;21179;Nelson County, Kentucky;64462
1081;21181;-0.41240747268300004;21181;Nicholas County, Kentucky;48510
1082;21183;-0.563762261974;21183;Ohio County, Kentucky;50071
1083;21185;-0.31064620257000003;21185;Oldham County, Kentucky;106471
1084;21187;-0.5369221532919999;21187;Owen County, Kentucky;58204
1085;21189;-0.6932270916330001;21189;Owsley County, Kentucky;36423
1086;21191;-0.5727605727609999;21191;Pendleton County, Kentucky;61331
1087;21193;-0.5699413212190001;21193;Perry County, Kentucky;46924
1088;21195;-0.627633234566;21195;Pike County, Kentucky;47925
1089;21197;-0.45254442649399995;21197;Powell County, Kentucky;43275
1090;21199;-0.667213992504;21199;Pulaski County, Kentucky;48807
1091;21201;-0.530108588352;21201;Robertson County, Kentucky;43717
1092;21203;-0.702064014358;21203;Rockcastle County, Kentucky;42287
1093;21205;-0.212821384076;21205;Rowan County, Kentucky;47300
1094;21207;-0.706155917269;21207;Russell County, Kentucky;40653
1095;21209;-0.30377912993100004;21209;Scott County, Kentucky;75187
1096;21211;-0.33652677138500003;21211;Shelby County, Kentucky;75209
1097;21213;-0.38981924508199994;21213;Simpson County, Kentucky;49851
1098;21215;-0.5547376169949999;21215;Spencer County, Kentucky;73839
1099;21217;-0.510308822228;21217;Taylor County, Kentucky;43902
1100;21219;-0.5386711381270001;21219;Todd County, Kentucky;49725
1101;21221;-0.49569732937700006;21221;Trigg County, Kentucky;61187
1102;21223;-0.4997358689909999;21223;Trimble County, Kentucky;56460
1103;21225;-0.5427605089389999;21225;Union County, Kentucky;51971
1104;21227;-0.24180023132800005;21227;Warren County, Kentucky;61447
1105;21229;-0.46130581747000005;21229;Washington County, Kentucky;49984
1106;21231;-0.618302453681;21231;Wayne County, Kentucky;37361
1107;21233;-0.543935217091;21233;Webster County, Kentucky;51036
1108;21235;-0.6716309480560001;21235;Whitley County, Kentucky;44278
1109;21237;-0.39901290812499995;21237;Wolfe County, Kentucky;32719
1110;21239;-0.20218498560499998;21239;Woodford County, Kentucky;76590
1111;22001;-0.566749434017;22001;Acadia Parish, Louisiana;53782
1112;22003;-0.5149810708489999;22003;Allen Parish, Louisiana;55589
1113;22005;-0.3597314454020001;22005;Ascension Parish, Louisiana;81041
1114;22007;-0.25522743947200005;22007;Assumption Parish, Louisiana;62597
1115;22009;-0.3697605693270001;22009;Avoyelles Parish, Louisiana;50249
1116;22011;-0.652938055445;22011;Beauregard Parish, Louisiana;61168
1117;22013;-0.08950749464700003;22013;Bienville Parish, Louisiana;47101
1118;22015;-0.45792685374700004;22015;Bossier Parish, Louisiana;69190
1119;22017;0.04228415786400003;22017;Caddo Parish, Louisiana;61687
1120;22019;-0.33291155861699995;22019;Calcasieu Parish, Louisiana;63112
1121;22021;-0.64663256607;22021;Caldwell Parish, Louisiana;52534
1122;22023;-0.7944203683641999;22023;Cameron Parish, Louisiana;77053
1123;22025;-0.44419275123500007;22025;Catahoula Parish, Louisiana;57215
1124;22027;-0.13518143591299997;22027;Claiborne Parish, Louisiana;46870
1125;22029;-0.24828052767999997;22029;Concordia Parish, Louisiana;44862
1126;22031;-0.215158924205;22031;De Soto Parish, Louisiana;56651
1127;22033;0.09214493816600006;22033;East Baton Rouge Parish, Louisiana;70369
1128;22035;0.2650561415450001;22035;East Carroll Parish, Louisiana;32464
1129;22037;-0.13284206333400006;22037;East Feliciana Parish, Louisiana;58723
1130;22039;-0.413267020633;22039;Evangeline Parish, Louisiana;48539
1131;22041;-0.437459070072;22041;Franklin Parish, Louisiana;45837
1132;22043;-0.70586234267;22043;Grant Parish, Louisiana;51298
1133;22045;-0.314445060701;22045;Iberia Parish, Louisiana;65492
1134;22047;0.062581811381;22047;Iberville Parish, Louisiana;60300
1135;22049;-0.40594855305500005;22049;Jackson Parish, Louisiana;49064
1136;22051;-0.14748494938999995;22051;Jefferson Parish, Louisiana;66801
1137;22053;-0.5389787770540001;22053;Jefferson Davis Parish, Louisiana;56472
1138;22055;-0.33584598339;22055;Lafayette Parish, Louisiana;75464
1139;22057;-0.565147440207;22057;Lafourche Parish, Louisiana;66611
1140;22059;-0.7962850182699;22059;LaSalle Parish, Louisiana;55334
1141;22061;-0.196045863695;22061;Lincoln Parish, Louisiana;54888
1142;22063;-0.725251299826;22063;Livingston Parish, Louisiana;70702
1143;22065;0.17265426880800006;22065;Madison Parish, Louisiana;37675
1144;22067;-0.11365170435399996;22067;Morehouse Parish, Louisiana;44580
1145;22069;-0.10964674730699997;22069;Natchitoches Parish, Louisiana;51312
1146;22071;0.6615545317859999;22071;Orleans Parish, Louisiana;63703
1147;22073;-0.254342741995;22073;Ouachita Parish, Louisiana;56632
1148;22075;-0.336076428302;22075;Plaquemines Parish, Louisiana;65046
1149;22077;-0.17217923645900007;22077;Pointe Coupee Parish, Louisiana;62429
1150;22079;-0.3254160948659999;22079;Rapides Parish, Louisiana;56228
1151;22081;-0.10244233378599998;22081;Red River Parish, Louisiana;57529
1152;22083;-0.326073363901;22083;Richland Parish, Louisiana;52347
1153;22085;-0.6309657639240002;22085;Sabine Parish, Louisiana;56035
1154;22087;-0.333712912001;22087;St. Bernard Parish, Louisiana;54813
1155;22089;-0.3078274150440001;22089;St. Charles Parish, Louisiana;75167
1156;22091;0.14352783366899996;22091;St. Helena Parish, Louisiana;48057
1157;22093;0.07960281340500003;22093;St. James Parish, Louisiana;64422
1158;22095;0.245371263259;22095;St. John the Baptist Parish, Louisiana;63131
1159;22097;-0.11903927946000004;22097;St. Landry Parish, Louisiana;49582
1160;22099;-0.3342265719060001;22099;St. Martin Parish, Louisiana;60643
1161;22101;-0.27558917406399996;22101;St. Mary Parish, Louisiana;54690
1162;22103;-0.5080674336159999;22103;St. Tammany Parish, Louisiana;82911
1163;22105;-0.32576697657599996;22105;Tangipahoa Parish, Louisiana;57020
1164;22107;0.058592213921;22107;Tensas Parish, Louisiana;38617
1165;22109;-0.48381290866400006;22109;Terrebonne Parish, Louisiana;63627
1166;22111;-0.48476225445199994;22111;Union Parish, Louisiana;48927
1167;22113;-0.5964439868529999;22113;Vermilion Parish, Louisiana;60930
1168;22115;-0.6496723381230001;22115;Vernon Parish, Louisiana;57215
1169;22117;-0.36848888411600006;22117;Washington Parish, Louisiana;46045
1170;22119;-0.29101433296599993;22119;Webster Parish, Louisiana;48557
1171;22121;-0.12147915027499995;22121;West Baton Rouge Parish, Louisiana;69658
1172;22123;-0.6839672200039999;22123;West Carroll Parish, Louisiana;51187
1173;22125;-0.19713694377400004;22125;West Feliciana Parish, Louisiana;73598
1174;22127;-0.4651381909550001;22127;Winn Parish, Louisiana;48062
1175;25001;0.13409514046400006;25001;Barnstable County, Massachusetts;83609
1176;25003;0.414544157998;25003;Berkshire County, Massachusetts;69405
1177;25005;0.09283612659900004;25005;Bristol County, Massachusetts;74815
1178;25007;0.5128563932129999;25007;Dukes County, Massachusetts;94911
1179;25009;0.22497474344700003;25009;Essex County, Massachusetts;93696
1180;25011;0.36965277595000007;25011;Franklin County, Massachusetts;70107
1181;25013;0.16023873738900002;25013;Hampden County, Massachusetts;67900
1182;25015;0.394551130221;25015;Hampshire County, Massachusetts;80124
1183;25017;0.38152206918200005;25017;Middlesex County, Massachusetts;114411
1184;25019;0.35165521549099993;25019;Nantucket County, Massachusetts;112938
1185;25021;0.279383198102;25021;Norfolk County, Massachusetts;119234
1186;25023;0.07232518700199997;25023;Plymouth County, Massachusetts;97204
1187;25025;0.62984939888;25025;Suffolk County, Massachusetts;82933
1188;25027;0.10496309439999996;25027;Worcester County, Massachusetts;84474
1189;24001;-0.4805064019559999;24001;Allegany County, Maryland;54511
1190;24003;0.006441946332999993;24003;Anne Arundel County, Maryland;111210
1191;24005;0.17440308999299997;24005;Baltimore County, Maryland;89111
1192;24510;0.745698152933;24510;Baltimore city, Maryland;61731
1193;24009;-0.18439406145699994;24009;Calvert County, Maryland;109746
1194;24011;-0.39542237614799985;24011;Caroline County, Maryland;65510
1195;24013;-0.3685128241379999;24013;Carroll County, Maryland;101314
1196;24015;-0.35283273062399995;24015;Cecil County, Maryland;79189
1197;24017;0.30215231788100005;24017;Charles County, Maryland;103512
1198;24019;-0.15982613652600003;24019;Dorchester County, Maryland;65761
1199;24021;-0.039847949756999956;24021;Frederick County, Maryland;100589
1200;24023;-0.615032932972;24023;Garrett County, Maryland;61081
1201;24025;-0.24518611540500002;24025;Harford County, Maryland;95283
1202;24027;0.33480645624000005;24027;Howard County, Maryland;132751
1203;24029;-0.04582151429199999;24029;Kent County, Maryland;73881
1204;24031;0.5554151359299999;24031;Montgomery County, Maryland;133543
1205;24033;0.8098669575697001;24033;Prince George's County, Maryland;90268
1206;24035;-0.36110096212400006;24035;Queen Anne's County, Maryland;103883
1207;24039;-0.179288321167;24039;Somerset County, Maryland;49530
1208;24037;-0.24581017954699996;24037;St. Mary's County, Maryland;100383
1209;24041;-0.11921413699199995;24041;Talbot County, Maryland;87649
1210;24043;-0.32354151915799995;24043;Washington County, Maryland;70993
1211;24045;-0.11634213108799996;24045;Wicomico County, Maryland;69010
1212;24047;-0.278714168394;24047;Worcester County, Maryland;76244
1213;23001;-0.09421756414900001;23001;Androscoggin County, Maine;59468
1214;23003;-0.17281125761500005;23003;Aroostook County, Maine;48918
1215;23005;0.26416504621900005;23005;Cumberland County, Maine;81253
1216;23007;-0.054877304358999957;23007;Franklin County, Maine;55643
1217;23009;0.07582153018799997;23009;Hancock County, Maine;62576
1218;23011;-0.03722783678499997;23011;Kennebec County, Maine;60374
1219;23013;0.14299986968400002;23013;Knox County, Maine;63706
1220;23015;0.023982829413999984;23015;Lincoln County, Maine;65684
1221;23017;-0.12999292468;23017;Oxford County, Maine;51999
1222;23019;-0.10930099217199996;23019;Penobscot County, Maine;57854
1223;23021;-0.25207786526699993;23021;Piscataquis County, Maine;50871
1224;23023;0.06366919800000004;23023;Sagadahoc County, Maine;68562
1225;23025;-0.22743376463300002;23025;Somerset County, Maine;50615
1226;23027;0.0028281042859999994;23027;Waldo County, Maine;56246
1227;23029;-0.16178513195299998;23029;Washington County, Maine;49337
1228;23031;0.04773520998200004;23031;York County, Maine;73554
1229;26001;-0.399579219939;26001;Alcona County, Michigan;49611
1230;26003;-0.20429869266600004;26003;Alger County, Michigan;52898
